-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2014 through 12/31/2025 in LST
Location: latitude  8.5308   longitude 76.9296 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 86.25 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) 
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) 
PS                    MERRA-2 Surface Pressure (kPa) 
WS10M                 MERRA-2 Wind Speed at 10 Meters (m/s) 
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) 
-END HEADER-
YEAR,MO,DY,ALLSKY_SFC_SW_DWN,PRECTOTCORR,RH2M,PS,WS10M,T2M_MAX,T2M_MIN
2023,3,3,6.942,0.0,55.68,100.36,4.12,34.73,22.85
2023,3,4,6.6312,0.05,60.69,100.35,4.33,34.44,22.67
2023,3,5,5.8118,0.2,67.25,100.3,4.23,32.57,25.16
2023,3,6,6.7591,0.05,64.1,100.18,3.46,33.25,24.69
2023,3,7,6.9523,0.04,63.65,100.14,3.04,33.33,25.19
2023,3,8,6.7546,0.0,65.23,100.07,4.27,34.39,24.72
2023,3,9,6.8498,0.0,61.1,100.06,4.16,33.93,25.15
2023,3,10,6.1567,0.0,62.92,100.04,4.83,33.4,25.4
2023,3,11,6.2131,0.0,63.3,100.05,3.36,33.13,25.14
2023,3,12,6.8453,0.01,59.96,100.0,3.78,35.19,24.93
2023,3,13,6.84,0.08,63.22,99.91,4.07,35.15,25.55
2023,3,14,6.5395,0.11,61.47,99.86,3.31,34.92,24.75
2023,3,15,6.2568,0.26,65.89,99.86,2.56,34.06,25.58
2023,3,16,6.5695,2.21,68.94,99.94,2.08,32.72,26.02
2023,3,17,6.6386,1.41,63.96,99.89,2.13,34.83,26.33
2023,3,18,6.6912,1.53,66.09,99.9,2.99,33.55,26.27
2023,3,19,6.5138,0.66,70.75,99.88,3.5,32.42,27.14
2023,3,20,4.8732,2.52,70.26,99.82,2.91,32.4,26.95
2023,3,21,6.2868,0.83,67.63,99.82,4.31,32.87,26.56
2023,3,22,6.6374,0.01,63.12,99.9,4.07,32.87,26.4
2023,3,23,6.4354,0.0,64.87,99.9,2.8,32.09,25.48
2023,3,24,5.5358,0.3,67.49,99.9,2.26,33.55,27.24
2023,3,25,6.7466,0.36,65.21,99.98,2.07,34.2,26.63
2023,3,26,6.5842,4.11,68.13,99.98,2.24,33.48,27.09
2023,3,27,6.865,7.58,76.91,99.92,3.6,31.23,26.34
2023,3,28,6.4759,0.26,70.76,99.89,2.93,33.62,27.02
2023,3,29,6.1918,0.52,72.02,99.99,2.23,32.58,27.16
2023,3,30,6.5906,1.1,70.81,99.93,2.95,34.21,26.63
2023,3,31,7.0615,0.61,69.02,99.87,2.97,34.08,26.15
2023,4,1,6.864,0.15,68.24,99.91,3.04,33.71,26.5
2023,4,2,6.7404,2.07,68.72,99.87,3.38,32.63,26.53
2023,4,3,6.5004,2.58,71.51,99.87,3.59,32.18,26.31
2023,4,4,5.273,3.53,75.03,99.95,2.27,30.02,26.2
2023,4,5,6.5554,0.31,70.04,99.92,1.99,32.2,26.62
2023,4,6,7.092,7.18,67.54,99.9,1.57,34.16,26.9
2023,4,7,7.0318,6.41,67.99,100.0,2.51,33.39,26.63
2023,4,8,6.347,0.58,63.39,100.15,4.24,34.66,25.6
2023,4,9,5.2637,2.83,68.87,100.15,2.89,32.91,26.04
2023,4,10,7.2194,1.17,64.53,99.99,3.6,35.04,26.0
2023,4,11,7.0433,0.84,63.97,100.01,3.43,35.48,26.13
2023,4,12,6.9713,0.0,66.02,100.0,2.98,34.62,26.42
2023,4,13,6.8616,0.0,60.99,99.99,2.18,35.74,26.95
2023,4,14,6.8153,0.01,69.18,100.02,2.27,33.36,27.72
2023,4,15,6.3514,0.01,68.58,99.9,2.23,34.5,27.52
2023,4,16,6.5712,0.03,68.24,99.82,1.75,32.69,27.66
2023,4,17,7.0274,0.02,68.14,99.85,1.91,34.45,27.12
2023,4,18,7.049,0.03,66.22,99.94,2.01,35.44,27.62
2023,4,19,6.7075,0.04,72.1,99.82,2.43,32.93,27.63
2023,4,20,6.1114,0.78,73.17,99.66,3.24,32.39,27.63
2023,4,21,6.0794,2.01,75.46,99.63,3.38,31.92,27.71
2023,4,22,6.7898,0.88,71.41,99.62,4.19,33.55,27.16
2023,4,23,6.7042,0.4,72.79,99.62,4.0,33.4,27.68
2023,4,24,6.6593,2.45,72.21,99.72,2.23,33.5,27.96
2023,4,25,5.4298,3.72,72.65,99.85,2.13,32.11,27.33
2023,4,26,5.9124,16.49,75.41,99.86,2.79,31.33,26.48
2023,4,27,5.9194,3.09,72.26,99.81,2.06,32.41,27.32
2023,4,28,4.8005,6.05,71.71,99.83,3.44,32.59,27.48
2023,4,29,5.0148,11.25,74.37,99.8,2.6,31.75,27.23
2023,4,30,6.3166,0.96,73.87,99.7,3.34,32.94,26.64
2023,5,1,5.4029,22.23,79.53,99.72,2.45,30.82,27.32
2023,5,2,5.3438,33.46,83.73,99.85,3.8,28.83,27.03
2023,5,3,4.649,16.82,85.62,99.91,5.63,29.25,26.6
2023,5,4,4.5403,0.53,80.47,99.95,2.75,28.35,25.89
2023,5,5,5.065,2.01,73.95,99.83,4.0,30.93,26.26
2023,5,6,5.5248,1.09,71.5,99.8,3.81,31.54,26.61
2023,5,7,4.3886,5.62,74.94,99.79,4.4,30.27,27.02
2023,5,8,6.1529,1.19,72.16,99.75,3.66,32.08,26.12
2023,5,9,4.6361,15.22,79.53,99.79,3.68,31.36,26.74
2023,5,10,6.2942,3.28,80.51,99.75,3.21,30.41,26.36
2023,5,11,5.838,6.51,78.0,99.86,4.48,31.36,27.22
2023,5,12,5.3395,6.27,80.49,99.96,3.04,29.52,27.11
2023,5,13,5.6669,2.97,82.54,100.0,4.63,30.37,26.97
2023,5,14,5.2322,0.92,80.62,99.92,5.07,30.56,27.86
2023,5,15,6.2083,0.23,81.62,99.9,5.3,30.72,27.87
2023,5,16,5.8498,0.29,78.59,99.92,4.84,31.82,28.14
2023,5,17,6.5064,6.26,76.74,99.95,3.28,32.46,28.13
2023,5,18,6.3226,1.61,80.91,100.07,2.69,31.0,27.6
2023,5,19,5.0702,0.76,79.63,100.04,3.33,30.5,27.31
2023,5,20,6.4294,0.61,77.58,99.97,3.52,31.35,27.2
2023,5,21,6.1903,0.81,74.99,100.01,3.55,31.81,27.32
2023,5,22,6.1913,13.75,80.34,100.07,2.83,30.61,27.42
2023,5,23,6.9166,1.17,80.16,100.15,2.11,29.85,26.99
2023,5,24,6.63,2.63,78.46,100.14,3.11,31.17,26.93
2023,5,25,6.8354,2.6,78.28,100.17,4.09,31.07,27.15
2023,5,26,5.2807,0.59,75.52,100.17,4.84,31.61,27.67
2023,5,27,5.8534,0.32,79.32,99.99,5.22,30.68,27.48
2023,5,28,4.6414,0.07,78.41,99.84,5.37,31.58,27.64
2023,5,29,6.185,0.43,82.83,99.82,3.25,30.41,27.46
2023,5,30,6.2568,0.26,82.07,99.93,3.1,30.35,27.06
2023,5,31,6.1044,1.55,78.69,99.98,2.97,31.14,26.89
2023,6,1,3.8976,1.62,76.62,99.98,5.29,30.28,26.9
2023,6,2,5.2044,0.67,81.27,99.96,4.52,30.6,27.02
2023,6,3,5.7802,0.67,79.92,99.95,4.34,31.47,26.93
2023,6,4,5.1737,0.49,78.12,99.93,6.26,30.72,27.28
2023,6,5,6.0053,3.25,78.74,99.93,6.04,30.24,28.02
2023,6,6,5.8164,8.16,82.5,99.88,5.39,29.72,27.16
2023,6,7,5.8558,13.14,82.31,99.88,6.49,29.25,27.46
2023,6,8,3.7536,5.95,79.16,99.92,5.87,29.79,27.24
2023,6,9,3.4757,3.27,83.17,99.83,5.66,29.68,27.09
2023,6,10,4.9882,0.98,79.26,99.79,5.68,30.41,27.31
2023,6,11,3.3096,0.86,78.18,99.74,5.83,30.43,27.45
2023,6,12,2.8061,17.68,86.33,99.78,5.48,29.24,27.05
2023,6,13,3.7306,11.01,89.2,99.83,5.2,28.8,26.65
2023,6,14,5.9261,0.85,78.37,99.96,5.4,30.35,26.34
2023,6,15,5.9167,2.87,85.26,99.89,5.43,30.05,26.15
2023,6,16,6.6818,0.37,76.71,99.88,7.19,29.99,26.96
2023,6,17,4.7165,5.36,81.07,99.9,6.11,29.92,26.79
2023,6,18,2.7084,5.0,86.06,99.89,4.55,28.81,26.23
2023,6,19,4.5826,1.85,84.59,99.78,4.31,29.73,25.45
2023,6,20,4.6644,0.13,81.07,99.73,4.17,30.21,25.41
2023,6,21,3.5386,1.97,82.0,99.79,3.99,30.0,26.0
2023,6,22,5.6974,0.5,81.14,99.79,4.51,30.62,25.91
2023,6,23,6.2062,0.41,82.34,99.84,4.31,30.02,25.49
2023,6,24,5.1168,0.98,84.73,99.81,4.53,29.67,25.98
2023,6,25,2.953,7.43,80.57,99.85,5.56,29.39,26.37
2023,6,26,4.7935,6.08,87.15,99.89,3.95,28.19,25.39
2023,6,27,1.7026,12.76,89.3,99.93,4.64,27.78,25.67
2023,6,28,3.7781,0.48,84.57,100.01,4.51,28.89,25.37
2023,6,29,4.0406,1.12,84.69,100.07,4.99,29.17,25.16
2023,6,30,6.1027,0.94,86.56,100.01,4.36,28.97,25.3
2023,7,1,5.1384,1.58,85.93,99.99,5.06,29.84,25.71
2023,7,2,4.8989,7.41,80.84,100.05,5.88,30.11,25.28
2023,7,3,1.7671,19.84,85.48,100.0,5.71,28.3,25.09
2023,7,4,1.9562,18.02,86.47,99.88,7.21,28.47,25.75
2023,7,5,3.7229,37.51,88.58,99.82,7.12,27.31,25.47
2023,7,6,3.6451,5.59,87.28,99.92,5.57,28.25,25.27
2023,7,7,4.1455,14.55,88.12,100.06,4.55,27.56,24.83
2023,7,8,4.6387,3.93,87.83,100.06,4.0,27.89,24.53
2023,7,9,5.921,1.76,86.11,99.92,4.58,28.72,24.17
2023,7,10,5.8037,1.04,89.92,99.88,4.51,28.64,25.29
2023,7,11,4.5792,1.1,89.06,99.88,3.28,28.01,25.01
2023,7,12,6.1414,0.27,88.93,99.89,3.46,28.86,24.72
2023,7,13,5.2759,2.17,89.73,99.96,4.36,28.71,24.76
2023,7,14,5.3585,1.75,87.08,100.06,4.78,28.36,24.71
2023,7,15,6.2611,2.14,89.11,99.99,4.51,28.05,24.66
2023,7,16,5.4379,0.63,89.81,99.92,4.57,28.43,25.02
2023,7,17,5.9501,0.38,89.47,99.92,4.84,28.52,25.13
2023,7,18,5.4413,2.94,86.29,99.96,5.93,29.08,25.34
2023,7,19,5.389,3.31,89.82,99.86,5.47,28.75,25.71
2023,7,20,6.359,4.57,89.48,99.83,4.52,28.41,25.67
2023,7,21,5.9321,2.57,89.39,99.91,5.19,28.91,25.5
2023,7,22,5.922,1.73,86.82,100.03,5.65,28.31,25.26
2023,7,23,4.8396,12.31,89.07,100.04,5.45,27.92,24.84
2023,7,24,4.1138,4.7,89.67,99.97,4.75,27.53,24.73
2023,7,25,4.253,6.17,89.73,100.0,4.22,28.38,24.83
2023,7,26,3.7622,2.17,88.94,100.13,4.29,28.3,24.46
2023,7,27,5.3746,0.27,85.99,100.13,4.82,29.06,24.34
2023,7,28,6.3384,0.16,87.07,100.07,5.07,28.87,24.31
2023,7,29,6.6797,0.13,87.63,100.01,5.7,29.0,24.25
2023,7,30,6.3358,0.05,85.7,99.94,6.2,28.99,24.5
2023,7,31,6.1488,0.02,84.42,99.96,5.88,29.35,24.78
2023,8,1,6.1073,0.02,87.43,99.98,5.77,27.9,24.79
2023,8,2,6.0898,0.12,86.47,100.07,4.33,29.18,24.51
2023,8,3,6.761,0.31,85.98,100.05,4.85,28.97,24.48
2023,8,4,6.6958,0.91,85.76,100.15,5.0,29.74,25.14
2023,8,5,6.1982,0.4,82.31,100.21,5.75,29.49,25.2
2023,8,6,6.5786,0.17,83.86,100.11,6.15,29.72,25.35
2023,8,7,6.5678,0.12,84.58,99.95,5.08,29.51,25.42
2023,8,8,6.1898,0.78,87.46,99.97,4.36,28.6,24.88
2023,8,9,5.0455,0.38,86.74,100.1,3.29,28.66,24.78
2023,8,10,4.314,0.39,87.39,100.08,3.88,29.03,24.75
2023,8,11,6.0938,0.96,87.21,100.01,4.53,29.74,25.02
2023,8,12,5.9738,1.58,83.23,100.05,4.84,29.64,25.07
2023,8,13,5.9266,0.19,79.17,100.02,5.13,29.96,25.24
2023,8,14,5.9746,0.0,80.54,100.05,4.21,29.3,25.04
2023,8,15,6.5364,0.01,81.92,100.08,3.75,29.45,24.74
2023,8,16,6.7956,0.01,79.28,100.11,3.43,30.1,23.76
2023,8,17,6.7478,0.08,81.62,100.11,4.31,29.63,24.7
2023,8,18,6.2314,1.64,83.03,100.04,4.89,29.46,25.29
2023,8,19,6.2374,1.12,81.59,99.95,5.06,29.66,25.34
2023,8,20,6.5323,0.01,81.23,99.88,5.35,30.46,25.13
2023,8,21,6.8002,0.03,82.36,99.78,5.88,30.61,25.58
2023,8,22,6.7462,0.15,84.63,99.81,5.07,29.49,25.65
2023,8,23,6.6665,0.1,83.04,99.86,4.91,30.02,25.34
2023,8,24,6.834,0.05,81.28,99.9,4.55,30.44,25.25
2023,8,25,6.9094,0.01,80.52,99.91,4.02,30.34,24.92
2023,8,26,7.0123,0.0,77.35,99.97,3.84,31.1,25.04
2023,8,27,6.953,0.03,77.98,100.04,4.46,31.14,25.96
2023,8,28,6.0962,1.76,80.46,99.99,4.23,30.25,26.34
2023,8,29,3.3288,10.29,85.81,99.93,4.84,28.67,25.61
2023,8,30,5.4408,9.48,81.34,99.96,5.36,29.58,25.2
2023,8,31,5.1938,7.53,79.9,99.96,4.51,29.28,26.0
2023,9,1,5.6242,31.9,84.74,99.97,4.09,28.55,25.71
2023,9,2,3.187,10.41,81.19,100.0,5.15,29.25,25.92
2023,9,3,4.2552,17.01,85.02,99.97,5.27,27.43,25.22
2023,9,4,4.8624,7.93,81.98,99.81,5.86,28.87,25.07
2023,9,5,4.4182,1.05,80.09,99.83,4.84,29.16,25.89
2023,9,6,3.9096,3.93,84.99,99.91,4.14,28.71,25.73
2023,9,7,3.6646,3.86,79.39,100.03,5.0,28.57,25.66
2023,9,8,4.0202,5.3,80.67,100.08,4.37,29.52,25.83
2023,9,9,5.0438,9.5,82.4,100.02,4.94,29.28,25.45
2023,9,10,4.0068,5.73,82.38,99.99,5.62,28.31,25.47
2023,9,11,3.4447,17.19,81.31,100.05,4.97,27.83,25.58
2023,9,12,5.8836,0.88,82.27,100.01,5.24,29.06,25.36
2023,9,13,4.6546,3.36,84.03,99.98,4.56,28.99,25.62
2023,9,14,5.4907,17.41,89.15,100.02,4.56,28.43,25.72
2023,9,15,4.3661,13.16,82.84,100.1,4.33,28.77,25.76
2023,9,16,3.4536,11.63,85.73,100.07,3.43,28.36,25.21
2023,9,17,3.6343,9.29,89.62,99.96,3.23,27.5,25.22
2023,9,18,3.9362,20.64,88.96,99.95,4.08,28.03,24.72
2023,9,19,4.8581,5.88,84.44,100.05,3.99,28.57,25.29
2023,9,20,5.9414,2.6,87.19,100.06,3.8,28.08,24.95
2023,9,21,4.8667,4.8,84.54,100.06,3.86,28.56,25.19
2023,9,22,4.3342,6.84,87.28,100.05,3.87,28.17,25.15
2023,9,23,6.1409,7.46,86.42,100.05,4.41,28.11,25.66
2023,9,24,6.4022,7.1,85.96,100.05,4.32,28.59,25.56
2023,9,25,5.7082,1.17,83.27,99.93,4.91,29.15,25.71
2023,9,26,5.9993,3.08,85.32,99.92,4.5,28.91,26.04
2023,9,27,5.1096,9.96,86.51,99.98,4.33,28.52,26.07
2023,9,28,3.5503,13.62,85.97,100.02,4.82,28.41,25.78
2023,9,29,1.373,42.28,85.5,100.06,6.11,28.35,26.17
2023,9,30,3.0744,28.96,85.39,100.12,4.76,28.48,25.7
2023,10,1,4.201,24.56,89.49,100.1,4.82,28.16,25.3
2023,10,2,5.0582,49.22,89.9,100.16,5.03,27.96,25.86
2023,10,3,2.8061,39.7,86.65,100.13,3.57,28.8,25.98
2023,10,4,3.9989,29.72,86.11,100.14,4.33,28.61,25.86
2023,10,5,5.9316,8.6,86.01,100.07,3.0,28.17,25.22
2023,10,6,5.7691,4.81,88.18,99.97,4.11,28.72,25.52
2023,10,7,6.2354,0.65,85.15,99.95,3.25,29.55,25.53
2023,10,8,6.0686,0.41,83.87,100.07,2.18,29.3,25.87
2023,10,9,5.693,1.66,85.44,100.21,1.86,28.87,25.94
2023,10,10,6.0065,2.8,82.54,100.18,1.89,29.16,25.75
2023,10,11,5.0477,10.59,86.85,100.16,3.32,28.15,25.49
2023,10,12,2.9275,15.43,88.36,100.22,3.72,27.52,25.15
2023,10,13,5.0198,13.69,83.16,100.29,2.67,28.78,25.38
2023,10,14,5.3093,46.93,88.53,100.28,3.18,27.97,25.12
2023,10,15,2.268,40.26,87.4,100.15,3.28,27.57,25.5
2023,10,16,6.3756,2.06,83.62,100.13,2.57,28.87,25.5
2023,10,17,5.6861,10.5,87.0,100.13,3.53,28.75,25.47
2023,10,18,4.2343,23.67,84.81,100.22,2.73,28.54,25.65
2023,10,19,4.9843,19.35,82.87,100.22,1.6,28.65,25.49
2023,10,20,5.105,13.76,81.15,100.18,1.9,29.84,25.49
2023,10,21,5.4571,5.58,78.54,100.17,1.5,30.45,25.9
2023,10,22,5.4732,10.11,83.48,100.24,1.83,29.3,25.76
2023,10,23,4.5756,29.29,85.73,100.22,2.52,28.64,25.56
2023,10,24,5.5094,2.63,77.83,100.16,1.55,29.77,25.65
2023,10,25,5.687,0.78,82.55,100.22,2.28,29.4,25.33
2023,10,26,5.5114,10.22,79.67,100.19,1.52,30.53,25.88
2023,10,27,4.5955,6.83,82.62,100.09,1.79,29.63,26.16
2023,10,28,4.2331,3.73,80.57,100.07,1.35,28.91,26.12
2023,10,29,5.1725,6.71,84.31,100.08,2.48,28.75,25.47
2023,10,30,4.032,3.83,83.35,100.07,2.8,28.66,24.81
2023,10,31,5.263,7.65,83.29,100.1,2.66,28.82,24.86
2023,11,1,4.3373,7.68,84.06,100.11,2.32,29.64,25.38
2023,11,2,4.001,3.09,83.18,100.04,2.15,29.26,25.5
2023,11,3,3.8352,13.98,83.38,99.92,2.75,29.67,25.73
2023,11,4,1.6519,20.34,90.91,99.94,3.03,27.08,25.28
2023,11,5,5.0275,18.7,78.18,100.14,0.99,27.87,25.2
2023,11,6,4.7983,14.12,76.47,100.21,1.34,29.82,25.69
2023,11,7,5.8138,13.27,80.85,100.16,1.76,28.33,25.92
2023,11,8,3.695,14.06,77.58,100.12,1.76,29.5,25.46
2023,11,9,4.6152,18.1,82.77,100.2,2.24,28.09,25.23
2023,11,10,4.5295,3.84,82.38,100.26,2.92,29.25,24.68
2023,11,11,5.6088,7.88,86.56,100.22,3.51,28.63,25.45
2023,11,12,4.3025,1.15,81.86,100.23,2.64,29.37,25.07
2023,11,13,5.209,0.55,74.33,100.18,1.96,29.68,25.69
2023,11,14,2.7062,2.05,84.7,100.07,2.5,27.88,25.6
2023,11,15,4.6296,1.4,78.5,100.1,2.84,29.33,24.92
2023,11,16,4.9147,2.4,77.75,100.17,1.61,30.25,26.19
2023,11,17,5.2411,2.02,86.32,100.13,1.71,28.07,26.18
2023,11,18,5.4883,4.24,81.2,100.08,1.63,29.33,26.17
2023,11,19,2.6052,25.91,84.41,100.12,4.21,28.93,25.43
2023,11,20,5.4283,0.37,80.21,100.05,2.75,30.01,24.89
2023,11,21,5.3141,1.74,84.99,100.07,1.85,27.98,25.99
2023,11,22,3.5726,37.19,87.35,100.02,3.47,28.73,25.79
2023,11,23,3.6869,16.55,88.45,99.96,3.73,27.15,25.64
2023,11,24,4.4938,1.36,83.1,99.97,3.03,29.0,25.59
2023,11,25,5.645,7.0,84.95,100.01,2.95,29.4,25.4
2023,11,26,5.7598,2.5,88.83,100.02,4.27,29.22,25.55
2023,11,27,5.7252,1.96,85.66,99.96,4.18,30.02,25.46
2023,11,28,4.6956,1.27,85.64,99.88,3.69,30.05,25.14
2023,11,29,4.579,1.76,84.91,99.91,3.52,29.86,24.85
2023,11,30,5.335,0.84,82.56,100.0,3.16,29.22,24.8
2023,12,1,4.6207,6.94,80.42,99.97,2.36,29.81,24.54
2023,12,2,4.229,17.09,81.9,99.91,1.88,27.42,25.35
2023,12,3,4.5648,2.31,82.59,99.84,2.55,29.86,25.18
2023,12,4,4.3418,1.5,88.09,99.8,3.76,28.39,26.55
2023,12,5,5.0534,0.59,88.86,99.78,3.85,28.77,26.75
2023,12,6,5.627,0.13,83.39,99.93,1.71,29.47,26.4
2023,12,7,5.4485,0.59,82.88,100.01,1.71,29.44,26.53
2023,12,8,5.2068,4.25,85.29,100.06,2.6,29.4,26.26
2023,12,9,3.9881,3.42,85.31,100.08,2.46,29.31,26.41
2023,12,10,4.7328,2.46,85.24,100.01,3.98,29.67,25.58
2023,12,11,5.0366,2.32,83.06,100.01,4.22,30.15,25.0
2023,12,12,4.5559,1.81,84.31,99.94,4.33,29.92,24.91
2023,12,13,4.9073,0.04,84.19,99.96,5.36,29.37,24.19
2023,12,14,5.4384,0.0,82.1,100.07,4.97,28.68,23.21
2023,12,15,4.2893,0.39,85.45,100.08,3.55,28.84,24.09
2023,12,16,2.1408,19.13,86.19,100.03,2.63,27.66,24.92
2023,12,17,0.8194,130.12,91.1,99.9,4.2,27.04,25.17
2023,12,18,4.8564,15.9,89.17,99.95,8.55,27.11,24.65
2023,12,19,5.5675,1.34,87.11,100.09,6.78,26.1,24.02
2023,12,20,5.5754,1.25,85.79,100.1,5.14,29.16,23.43
2023,12,21,5.4002,2.51,86.6,100.12,5.18,29.17,24.25
2023,12,22,4.7789,0.38,84.98,100.15,4.94,29.49,24.46
2023,12,23,5.0321,0.0,85.3,100.25,4.99,27.69,23.82
2023,12,24,5.4331,0.0,85.3,100.3,4.31,28.33,22.77
2023,12,25,5.725,0.15,85.86,100.2,5.8,29.89,23.94
2023,12,26,6.0161,0.03,84.74,100.22,6.1,29.06,23.89
2023,12,27,5.8274,0.1,85.63,100.18,5.85,29.43,22.73
2023,12,28,5.2327,0.18,85.73,100.08,6.44,29.65,23.88
2023,12,29,4.9274,0.48,86.07,100.12,6.7,29.23,25.07
2023,12,30,5.3287,0.05,84.65,100.12,6.36,29.49,24.96
2023,12,31,5.7192,0.02,84.62,100.17,5.6,28.98,23.99
2024,1,1,2.7142,0.15,81.53,100.22,3.85,28.56,22.77
2024,1,2,5.5834,0.03,83.65,100.15,4.89,29.28,24.33
2024,1,3,5.1499,0.15,82.6,100.12,4.17,29.33,24.01
2024,1,4,4.9546,1.18,83.36,100.13,3.35,29.88,24.4
2024,1,5,4.0421,0.82,81.39,100.1,2.63,29.71,25.01
2024,1,6,4.7714,1.21,85.12,100.07,3.37,29.23,24.79
2024,1,7,4.9968,0.8,83.51,100.05,3.23,29.6,24.7
2024,1,8,3.223,1.39,85.91,100.14,3.17,27.96,24.99
2024,1,9,2.0755,1.95,87.73,100.07,5.61,27.84,24.58
2024,1,10,4.4201,1.45,85.88,100.1,5.27,26.91,23.88
2024,1,11,5.4533,1.1,84.65,100.06,6.03,29.07,23.73
2024,1,12,4.6757,0.0,82.98,100.12,5.99,28.9,23.29
2024,1,13,6.0298,0.0,82.66,100.2,4.78,29.06,22.34
2024,1,14,5.7456,0.0,83.29,100.16,4.93,29.43,22.93
2024,1,15,5.262,0.0,79.95,100.21,4.07,29.09,22.57
2024,1,16,5.5997,0.0,79.13,100.14,3.58,28.65,21.67
2024,1,17,6.0403,0.0,77.34,100.07,3.62,28.76,21.46
2024,1,18,6.1202,0.04,79.77,100.12,2.69,29.54,21.19
2024,1,19,5.3122,0.15,81.44,100.09,3.24,30.12,23.9
2024,1,20,5.4696,0.29,82.52,100.17,4.32,29.89,24.48
2024,1,21,6.0972,0.12,79.93,100.21,4.44,30.43,24.04
2024,1,22,6.1618,0.12,79.83,100.29,3.79,30.61,23.67
2024,1,23,5.8013,0.0,77.97,100.29,3.95,29.82,23.24
2024,1,24,5.8838,0.0,79.37,100.28,3.2,30.09,22.46
2024,1,25,4.681,0.01,76.6,100.34,3.12,29.81,22.91
2024,1,26,6.3077,0.01,75.86,100.44,4.72,30.23,22.89
2024,1,27,6.6065,0.0,75.41,100.44,4.85,30.03,21.98
2024,1,28,6.5078,0.0,77.05,100.38,4.0,30.35,21.83
2024,1,29,6.1469,0.0,72.26,100.32,4.05,30.6,22.3
2024,1,30,6.1109,0.55,72.64,100.27,3.68,31.01,22.62
2024,1,31,5.7014,13.68,77.96,100.33,2.8,30.6,23.79
2024,2,1,5.711,2.11,75.44,100.33,2.1,30.53,24.9
2024,2,2,5.4494,1.38,76.29,100.25,1.74,30.87,25.4
2024,2,3,5.9947,0.29,76.75,100.25,2.96,31.49,25.01
2024,2,4,6.1075,0.02,72.76,100.38,3.62,31.93,23.66
2024,2,5,6.4925,0.0,70.33,100.41,4.21,31.51,22.61
2024,2,6,6.719,0.0,72.56,100.35,4.79,31.7,21.92
2024,2,7,6.6614,0.0,70.63,100.34,3.64,32.07,21.92
2024,2,8,6.3554,0.0,72.47,100.25,3.76,32.25,21.93
2024,2,9,6.4781,0.0,74.74,100.27,4.58,32.15,22.64
2024,2,10,6.2834,0.0,74.96,100.36,5.45,32.03,23.17
2024,2,11,6.4615,0.0,71.8,100.4,5.25,32.49,23.33
2024,2,12,6.618,0.0,71.1,100.34,5.75,32.42,22.03
2024,2,13,6.5148,0.0,72.42,100.28,4.44,32.45,22.01
2024,2,14,6.4106,0.0,72.55,100.2,4.54,32.78,24.27
2024,2,15,6.5995,0.0,70.0,100.19,5.24,32.74,22.96
2024,2,16,6.7351,0.0,71.25,100.19,5.05,32.83,23.36
2024,2,17,6.6463,0.0,69.39,100.1,4.43,33.76,24.28
2024,2,18,6.6007,0.0,66.46,100.08,3.87,33.78,23.72
2024,2,19,6.78,0.0,69.58,100.13,4.1,33.79,23.96
2024,2,20,6.5801,0.0,68.48,100.18,3.57,33.76,24.7
2024,2,21,6.2047,0.0,68.97,100.15,2.83,34.01,24.45
2024,2,22,6.2623,0.01,71.33,100.23,3.1,32.05,26.51
2024,2,23,6.5026,0.0,69.71,100.16,2.51,32.82,25.47
2024,2,24,6.3682,0.01,70.33,100.09,2.46,33.17,25.92
2024,2,25,6.318,0.01,66.64,99.94,2.6,34.25,26.03
2024,2,26,6.6665,0.0,68.42,99.92,6.05,34.43,24.58
2024,2,27,6.6972,0.0,64.86,99.98,5.84,34.79,26.29
2024,2,28,6.4723,0.0,65.17,99.97,5.1,34.8,24.96
2024,2,29,6.5443,0.0,64.06,100.06,4.63,34.74,25.55
2024,3,1,4.2756,0.0,64.61,100.13,4.81,34.62,24.38
2024,3,2,7.0481,0.0,59.88,100.17,3.2,34.69,24.29
2024,3,3,6.7238,0.0,59.4,100.12,1.88,34.38,25.51
2024,3,4,6.6454,0.0,64.3,100.1,2.22,34.95,25.23
2024,3,5,6.4109,0.0,63.34,100.1,2.22,35.44,26.15
2024,3,6,5.7427,0.0,66.39,100.13,2.49,34.47,26.84
2024,3,7,6.437,0.01,62.03,100.06,1.75,35.52,27.16
2024,3,8,6.5906,0.09,65.68,100.12,1.94,34.29,26.65
2024,3,9,6.5474,0.02,63.5,100.11,1.64,34.8,26.91
2024,3,10,6.5486,0.02,62.28,100.21,1.78,35.35,26.56
2024,3,11,6.6319,0.01,57.3,100.33,2.34,35.72,26.18
2024,3,12,6.7457,0.01,58.02,100.26,2.99,36.08,25.96
